ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,ACC-X-Ring3,ACC-Y-Ring3,ACC-Z-Ring3,GYRO-X-Ring3,GYRO-Y-Ring3,GYRO-Z-Ring3,TEST
-2.19,-9.8,16.7,-88.92,291.55,28.42,6.02,-1.51,18.52,-2.25,3.61,11.91,-9.51,18.4,1.8,-16.94,7.42,-29.15,70
-11.48,3.75,5.6,10.35,-358.89,-17.72,0.61,-0.86,19.09,38.13,-35.35,-4.1,-9.61,11.74,1.28,-4.25,2.73,10.79,70
17.2,0.51,21.89,-17.38,271.58,8.2,3.54,-6.72,20.68,-77.34,0.1,4.39,-7.29,24.38,7.19,1.76,7.23,-6.79,70
-19.18,-3.7,12.06,51.46,49.61,48.58,-2.7,0.5,16.28,19.82,5.81,-0.34,-9.54,16.17,3.16,0.05,-1.46,-22.46,70
37.61,-9.24,16.49,29.93,-329.0,-38.43,6.38,-0.66,26.97,-14.31,-21.29,13.04,-9.29,19.87,5.36,18.95,-11.82,49.27,70
7.68,-3.91,19.46,-43.07,183.06,17.53,1.12,-1.36,19.85,-13.48,12.94,7.18,-8.59,16.61,4.7,-9.77,6.98,-22.51,70
-5.53,-0.73,16.95,35.01,48.88,1.22,-0.52,3.45,17.78,21.44,-2.93,0.98,-8.6,15.82,4.04,13.62,1.76,6.79,70
0.71,-7.25,22.19,2.44,-11.18,0.54,2.99,-2.01,21.63,2.54,0.73,-1.61,-8.58,19.38,5.38,5.08,-0.29,2.39,70
-0.35,-3.93,20.7,-2.69,3.03,2.29,1.42,-1.04,20.4,-1.47,-0.44,0.05,-8.75,17.68,3.57,1.95,1.12,-1.42,70
-0.08,-4.22,21.24,4.74,-4.93,-0.49,2.15,-1.53,21.3,-1.9,-2.25,0.39,-8.8,18.54,4.15,3.52,-0.83,2.44,70
-0.63,-5.35,20.81,-5.52,2.44,1.32,1.44,-1.39,20.54,0.83,-0.1,-0.15,-8.84,17.59,3.61,2.69,0.98,-1.81,70
0.3,-4.56,21.57,3.03,-4.25,0.2,1.66,-1.51,20.72,-1.51,0.44,0.59,-8.58,18.91,4.42,2.69,0.2,-0.63,70
-0.4,-4.64,20.84,0.68,-2.93,0.29,2.01,-1.59,20.9,1.95,-3.12,-1.42,-8.64,17.73,4.03,-0.93,0.83,0.29,70
-17.56,-1.58,11.97,14.89,-52.39,10.25,0.34,2.61,14.53,32.57,8.98,-6.64,-7.55,17.08,6.56,-1.22,-8.4,-14.5,71
39.07,-5.87,21.38,67.19,-213.92,14.5,5.29,-1.3,25.06,-18.12,-1.42,19.04,-8.44,23.42,6.26,19.97,-1.03,30.71,71
0.5,-5.76,16.61,-38.67,300.05,27.98,0.9,1.4,19.69,-11.33,7.96,-2.83,-9.58,16.93,2.06,-10.35,11.67,-18.7,71
-13.32,-2.3,7.82,-10.35,-264.21,-17.68,-2.66,0.62,21.58,22.41,-14.26,-9.91,-8.99,11.88,3.85,-4.0,1.22,11.96,71
17.16,0.96,22.92,-0.05,309.38,-8.3,3.2,-2.22,24.0,-31.25,14.5,25.0,-7.65,25.63,6.42,5.96,8.2,-4.79,71
-21.27,0.71,9.03,52.49,-46.87,39.16,-2.61,3.7,11.93,20.26,0.63,-8.25,-8.71,14.54,3.46,-2.0,3.71,-15.72,71
39.07,-4.63,25.13,48.93,-1.37,-19.14,6.1,-5.16,26.47,-27.15,-3.22,20.31,-8.54,26.79,7.3,22.8,-6.54,33.64,71
-23.66,-1.72,14.43,21.0,147.71,8.2,-3.29,-2.72,21.71,19.82,21.44,6.2,-9.07,18.21,5.12,-4.2,-4.98,-28.86,71
31.5,-6.08,19.93,42.87,-343.21,-34.52,4.78,-0.75,25.47,-29.35,-32.32,8.64,-8.77,15.25,4.76,12.7,-5.62,45.85,71
4.96,-8.65,17.75,-63.72,308.3,37.16,3.48,-2.33,19.97,-47.8,-1.56,14.31,-8.3,17.67,4.94,-18.21,5.37,-28.47,71
-21.81,4.71,1.68,-0.05,-304.88,-25.24,-6.78,0.26,17.5,8.89,-18.95,-1.71,-9.25,10.11,1.23,-7.18,11.18,6.49,71
16.58,-3.29,22.73,8.69,213.67,15.97,3.71,4.48,24.89,8.64,15.19,-0.59,-6.67,26.44,8.86,16.5,2.44,-1.66,71
-9.77,-4.89,17.4,8.06,94.97,17.19,-0.38,-1.09,18.53,10.99,9.86,1.12,-8.48,15.42,3.68,0.15,5.42,-9.57,71
-0.3,-6.71,20.55,-12.3,-11.08,-5.47,3.49,-2.79,22.48,0.73,-5.18,0.2,-8.63,19.38,5.01,7.28,-2.93,11.28,71
-1.18,-6.12,21.56,-3.91,3.42,2.69,1.7,-1.93,20.56,-5.76,2.98,4.39,-8.33,18.43,4.3,1.66,1.81,-5.13,71
-2.58,-5.79,20.12,1.66,-0.05,0.83,1.6,-1.55,20.51,4.2,-2.73,-1.37,-8.34,18.02,4.05,4.64,0.34,1.95,71
-1.9,-5.9,21.21,-1.42,0.44,0.98,1.89,-2.07,21.04,0.73,0.68,0.15,-8.49,17.78,4.07,1.12,0.49,-0.73,71
-2.62,-5.74,20.3,-1.32,1.66,1.42,1.49,-1.96,20.9,6.64,-2.73,-0.29,-8.41,17.71,3.93,1.76,-0.2,1.42,71
-0.1,-4.58,21.91,6.88,-9.08,0.24,1.68,-1.99,20.96,-8.25,0.98,3.03,-8.21,18.5,4.32,0.39,2.0,-4.0,71
-2.4,-5.15,20.31,2.0,-6.1,1.12,2.18,-1.98,21.31,1.81,-1.71,-1.27,-8.31,17.71,4.18,1.61,-0.93,2.34,71
10.69,-12.78,18.08,-39.65,-433.89,-54.1,0.73,-6.92,16.24,26.37,6.1,-12.99,-8.45,24.78,6.01,16.45,-1.27,15.23,72
2.47,-8.79,9.08,-85.74,361.67,46.73,4.34,-3.1,23.78,-26.81,1.22,12.3,-9.09,16.76,3.08,-13.18,5.47,-19.53,72
-20.83,3.21,4.48,-24.51,-346.87,-28.42,2.69,-4.15,19.98,-10.11,8.94,5.27,-9.75,13.36,2.31,-0.49,-1.17,19.38,72
28.27,-1.14,26.31,32.81,212.99,6.59,1.91,-0.44,20.25,33.59,-26.95,-8.4,-7.04,22.04,4.68,-9.91,12.89,-32.62,72
-19.75,-5.52,11.88,35.99,98.78,33.3,-0.67,-5.79,20.56,-30.71,12.35,-1.22,-8.47,12.25,4.44,-8.35,3.52,-10.84,72
33.06,-8.88,19.9,16.7,-362.45,-64.16,-2.68,-3.31,13.17,0.34,-2.98,-4.2,-8.04,26.96,7.9,22.75,-10.74,34.03,72
-2.88,-8.69,15.74,-17.09,302.49,40.87,6.05,-5.56,25.08,-24.56,-3.17,18.16,-9.5,17.6,2.91,-3.61,-0.15,-25.15,72
-19.03,4.44,3.15,-27.39,-268.95,-28.37,-0.26,-2.64,18.91,45.8,23.93,9.28,-8.84,12.44,5.02,2.93,-8.11,42.14,72
20.43,-1.83,23.65,19.63,206.49,9.72,3.98,-2.35,24.89,24.76,-30.13,-5.86,-8.0,20.66,4.87,-12.89,14.55,-31.15,72
-10.74,-8.04,16.45,25.78,121.63,32.86,-0.7,0.13,22.88,-56.45,20.46,-14.06,-8.46,13.41,3.33,-3.61,5.76,-8.59,72
-1.91,-1.58,20.91,-36.77,-35.35,-18.9,-1.06,-4.94,12.07,-23.44,-10.35,8.54,-7.23,27.14,8.65,17.48,-11.67,25.29,72
-1.72,-6.79,21.73,10.64,3.61,4.1,7.69,-5.82,25.29,-10.01,-1.12,12.11,-8.31,16.48,3.97,-8.15,0.44,-21.24,72
-1.44,-5.74,20.89,-1.22,1.37,-0.05,-0.26,-1.87,19.13,-12.16,8.94,-2.64,-8.6,17.16,4.71,12.74,-1.42,20.31,72
-0.71,-5.58,21.52,2.39,-4.64,-0.98,2.13,0.73,18.59,30.86,-11.77,15.63,-7.96,18.95,5.15,2.88,1.42,-6.35,72
-2.05,-5.44,20.53,3.56,1.03,0.78,1.89,-1.98,19.94,5.47,3.32,6.49,-8.17,18.07,4.15,3.56,2.29,-1.17,72
-0.75,-6.41,21.53,10.79,-10.79,-0.73,1.8,-1.79,20.39,-1.47,-0.54,1.66,-8.28,19.17,4.74,1.76,-0.2,-0.34,72
-2.01,-5.1,20.25,3.42,-1.12,1.07,2.61,-2.35,21.12,-1.51,1.86,0.2,-8.27,17.81,4.21,2.2,0.73,-0.98,72
-0.91,-5.3,21.38,3.08,0.39,0.1,1.49,-2.14,20.27,0.73,-0.68,-0.24,-8.31,18.56,4.68,3.95,0.59,0.73,72
0.02,-6.24,20.6,3.12,-15.72,-2.34,2.6,-2.01,21.01,2.88,2.05,-1.27,-8.29,17.56,3.99,1.37,1.12,0.2,72
-0.79,-5.6,21.32,-10.89,12.35,2.54,1.58,-1.79,20.42,3.86,-0.59,-2.25,-8.12,18.82,4.53,4.59,0.15,0.44,72
-21.43,-0.51,11.92,1.61,-128.56,4.74,3.32,8.78,20.0,1.03,14.65,5.96,-6.82,22.12,5.57,0.73,12.79,-14.45,73
38.42,-2.26,26.5,38.38,52.39,-5.18,0.44,-3.42,19.9,23.14,14.99,0.54,-8.54,16.11,3.49,-11.62,-3.17,-24.61,73
-4.92,-7.24,16.94,-24.12,275.54,22.61,2.76,3.16,23.15,38.53,-23.0,-10.3,-8.38,14.39,5.05,4.69,-9.77,32.96,73
-7.72,1.81,8.52,-8.89,-349.37,-25.44,6.75,-6.12,15.98,-23.05,7.76,0.63,-7.46,18.08,2.93,-18.36,16.31,-34.57,73
15.66,0.89,19.81,-22.8,301.66,2.25,-1.93,3.46,13.49,18.12,-8.35,-12.06,-8.01,12.63,2.62,-1.03,1.51,8.79,73
-19.3,0.33,10.34,31.88,-61.38,15.72,5.61,7.59,23.2,-21.88,4.39,15.87,-6.38,26.39,8.83,16.21,-6.01,12.74,73
39.07,-5.08,19.18,57.47,-232.91,-30.86,-0.55,-1.81,18.06,35.25,17.33,8.35,-8.99,15.67,3.17,-6.1,-1.37,-22.27,73
-9.17,-9.15,16.14,-38.87,260.55,38.53,4.73,0.03,22.05,37.7,-30.81,-5.76,-8.95,15.52,4.13,2.49,-5.96,39.36,73
-8.2,2.23,8.38,-27.98,-343.07,-21.19,7.38,-2.41,17.36,-41.8,12.01,-8.2,-7.12,18.47,4.77,-22.27,14.06,-38.28,73
14.32,-1.21,20.49,-23.68,296.53,10.25,-2.11,8.61,13.86,27.29,-8.06,-4.74,-8.32,14.71,2.84,6.1,-1.66,-1.81,73
-21.26,-2.77,12.33,2.39,94.97,21.88,6.78,-1.29,26.42,-18.65,-16.65,7.28,-8.21,25.49,6.24,29.2,-9.08,39.26,73
8.18,-15.28,19.41,-46.44,-448.88,-61.96,3.09,-8.16,21.58,-30.22,7.52,-0.93,-7.95,16.18,3.6,-7.13,5.42,-19.68,73
9.96,-4.18,18.59,-49.12,191.94,28.32,0.31,5.89,18.98,10.2,-11.91,-3.91,-8.24,16.21,3.69,8.25,-2.34,15.38,73
-7.57,-0.35,15.76,51.03,20.51,11.52,0.59,-0.54,21.27,14.06,5.13,-1.22,-7.66,19.16,5.64,1.27,0.24,-1.9,73
-0.14,-9.18,23.19,-23.93,-5.42,-8.01,1.86,-1.39,20.5,2.54,0.05,-0.83,-7.55,18.04,3.87,1.95,2.54,-1.81,73
0.9,-5.32,20.55,-3.61,0.39,5.86,2.49,-2.07,21.1,-1.42,-3.91,0.39,-7.7,18.94,4.13,1.32,-0.2,1.17,73
0.22,-4.4,20.8,-2.25,-0.34,0.44,2.14,-2.13,20.66,-0.93,-0.98,1.27,-7.71,17.97,4.19,0.83,0.39,-0.15,73
-0.05,-4.89,21.06,1.03,-4.05,0.63,2.57,-1.99,21.1,-1.17,-0.2,0.88,-7.37,18.81,4.47,1.42,-0.44,0.05,73
-0.6,-5.6,20.61,0.39,-0.73,1.61,2.14,-1.97,20.73,-0.29,-0.59,-1.07,-7.62,18.09,3.99,1.42,-0.2,-1.03,73
-0.2,-5.05,20.92,-0.44,0.39,1.95,2.08,-1.91,20.44,-5.57,1.46,0.05,-7.58,18.59,4.28,1.17,0.29,-1.03,73
8.31,-13.65,17.22,51.03,-337.79,-23.24,-0.95,-1.77,22.25,-25.59,3.08,-8.64,-5.33,17.01,2.37,13.72,3.03,2.34,74
14.26,1.68,22.6,-28.81,195.75,2.98,-0.59,-2.28,21.08,-10.89,22.51,-2.59,-1.66,21.96,4.12,1.27,-0.63,-10.25,74
-17.41,-4.47,16.16,14.65,73.58,22.41,-4.75,2.01,15.44,89.89,-56.64,0.29,-4.25,20.47,3.74,3.56,-10.84,-29.64,74
37.71,-6.88,19.32,76.12,-206.54,-18.21,0.03,-4.07,23.53,-7.42,11.18,-6.98,-4.84,19.31,4.3,16.41,-5.52,29.59,74
-7.97,0.35,12.12,-104.3,262.79,-8.5,-1.24,-0.89,18.39,19.53,5.03,9.57,-4.16,21.29,1.6,-19.34,8.4,-17.58,74
-1.57,-4.23,13.72,12.74,-386.87,-47.17,-1.43,-2.92,22.89,-31.25,6.88,-9.03,-6.54,15.34,2.51,12.74,-7.37,16.6,74
1.64,0.34,13.16,-20.61,304.54,34.91,-1.77,-2.85,20.98,1.12,16.36,13.48,-3.22,20.99,3.92,-8.25,10.89,-12.3,74
-18.8,1.94,6.5,-28.56,-265.23,-21.34,0.34,0.62,21.31,20.85,-13.96,5.86,-6.52,14.94,-0.07,5.86,13.77,3.22,74
13.76,1.43,24.81,63.67,272.95,21.34,1.3,-4.81,24.29,-52.34,12.26,-6.1,-3.22,22.44,4.99,0.29,1.12,3.66,74
-24.74,-6.66,14.53,-5.52,66.75,12.11,-4.49,-5.07,14.55,31.54,-6.93,-13.62,-4.51,17.19,3.49,-12.5,-1.95,-20.7,74
25.39,-8.58,21.13,11.77,-359.23,-97.51,0.25,-5.71,23.94,-8.98,-0.78,-4.64,-6.25,17.86,2.52,11.96,-6.74,31.2,74
-2.34,-1.06,16.79,-58.25,178.13,7.28,-2.91,-3.91,19.72,6.49,10.94,1.9,-3.96,19.37,2.9,-9.38,10.84,-12.06,74
-4.23,-1.71,18.69,25.73,37.35,7.71,-2.99,-3.71,20.39,-6.45,0.1,-1.03,-4.97,19.8,2.55,5.32,0.88,-1.66,74
-1.94,-6.32,20.32,1.46,-7.81,0.05,-1.33,-3.5,21.17,2.64,-1.51,-1.27,-4.9,18.66,2.95,1.76,-0.34,2.54,74
-2.71,-5.87,20.91,2.2,-7.08,-1.12,-1.34,-2.36,20.45,1.46,-1.07,2.05,-4.79,18.96,2.65,1.22,2.15,-1.27,74
-1.54,-5.93,21.32,-2.59,-5.81,-0.15,-1.22,-3.3,21.38,-5.03,0.0,0.44,-4.7,19.18,2.32,1.17,1.37,1.51,74
-2.55,-5.6,20.82,0.93,-1.42,0.73,-1.45,-3.19,20.72,-1.71,0.24,0.49,-4.65,19.37,2.84,2.44,0.29,-0.54,74
-2.28,-5.54,20.7,-1.42,2.69,2.34,-1.32,-3.41,20.93,-0.24,-2.93,0.39,-4.65,19.09,2.84,0.49,2.0,-0.78,74
-2.55,-5.44,20.63,2.78,-6.49,0.39,-1.37,-4.01,21.17,-0.63,-2.73,-1.42,-4.73,18.94,2.65,1.66,0.83,1.95,74
0.12,-5.65,21.22,2.93,-17.58,-3.91,-0.98,-3.31,21.0,-1.81,0.1,0.1,-4.58,20.04,2.59,3.95,1.37,1.12,74
10.79,0.01,21.94,46.14,260.74,44.97,-7.39,-0.07,17.7,31.98,-23.93,13.92,-6.85,15.2,0.58,3.66,6.25,-5.81,75
-19.07,-0.66,14.31,4.44,8.94,21.73,1.28,-3.17,24.27,-28.03,1.37,0.15,-3.08,22.43,4.6,-3.81,2.73,0.34,75
38.18,-11.17,27.61,4.44,-198.78,-60.3,-3.56,-5.53,17.85,14.45,-5.71,1.61,-6.28,15.03,1.91,-7.81,8.5,-6.54,75
-19.62,-2.69,17.96,30.91,157.96,15.19,-2.01,-3.67,22.99,-15.82,3.52,-10.16,-4.4,23.26,4.49,7.62,-3.56,10.01,75
13.4,-12.01,21.31,-20.95,-357.08,-62.7,-1.81,-2.21,20.25,13.57,-5.32,6.54,-4.93,17.41,3.31,-12.3,5.13,-20.7,75
-5.83,-3.8,12.56,-25.59,308.64,49.46,-0.89,-1.02,20.87,-20.41,-2.34,-18.8,-6.73,20.3,2.53,27.69,-7.62,29.88,75
-12.07,-0.4,7.58,-40.04,-380.76,-51.37,-0.17,-4.7,21.12,-25.83,18.75,-3.22,-5.16,22.81,1.1,0.29,16.5,-16.16,75
8.06,2.23,17.97,34.33,336.23,34.08,-7.2,2.61,14.97,43.85,-31.05,-1.61,-7.38,15.54,1.14,11.47,-2.64,8.98,75
-20.1,-1.44,13.31,-32.42,-13.13,7.47,2.58,-5.43,24.82,-31.79,-1.56,-0.44,-2.27,24.19,5.68,1.56,1.42,-2.54,75
39.07,-10.5,22.22,1.22,-225.73,-55.76,-3.75,-1.59,18.97,19.43,18.02,9.03,-5.78,16.67,2.04,0.93,7.08,-1.07,75
-14.13,-4.31,17.46,22.17,217.63,26.76,-1.73,0.5,20.92,-23.68,-15.72,12.35,-5.01,21.32,3.25,17.14,-3.56,6.15,75
-8.56,-1.95,16.89,-13.38,-105.27,-11.33,-2.44,-0.39,20.46,19.78,-6.3,4.25,-5.66,17.91,2.13,-1.56,3.22,-0.29,75
-7.55,-6.32,20.72,-40.28,47.9,2.54,-0.63,-2.49,21.09,0.93,-0.44,-0.05,-5.05,19.12,2.62,0.34,0.29,-0.93,75
-1.99,-1.5,21.33,19.14,-23.73,8.4,-0.46,-2.54,20.84,2.78,-5.27,0.1,-5.11,18.77,2.8,2.29,-0.44,2.88,75
-3.57,-4.59,20.85,1.17,-0.63,1.17,-0.85,-1.76,21.04,-10.01,0.68,3.76,-4.83,19.9,2.56,3.56,1.07,-1.07,75
-3.61,-4.75,20.97,6.54,-8.15,0.24,-0.66,-2.01,21.21,0.98,3.71,1.07,-5.15,19.17,2.11,1.71,1.95,-0.98,75
-3.97,-4.65,20.89,-6.2,13.04,4.05,-0.99,-2.2,20.5,2.34,-0.73,-1.32,-5.13,18.85,2.63,0.05,1.07,-3.32,75
-2.62,-4.12,21.37,-4.98,7.81,0.59,-1.1,-2.42,21.17,-4.83,-1.03,1.95,-5.48,19.19,2.55,2.69,1.27,-1.32,75
-4.01,-4.41,20.75,1.46,0.24,-0.54,-1.13,-2.43,20.98,2.78,-0.59,-0.39,-5.32,19.04,2.45,1.37,1.56,-1.66,75
-4.02,-5.24,20.6,-3.13,-0.2,0.05,-1.4,-2.07,20.58,1.9,0.83,-0.34,-5.31,19.01,2.34,2.29,1.61,-0.68,75
-11.7,1.26,16.75,-3.27,-25.29,5.18,-0.92,-2.41,21.87,15.87,21.24,-1.61,-5.32,23.26,3.01,2.39,10.79,-10.4,76
35.0,-4.45,18.67,89.84,-171.53,-13.23,-3.22,-1.43,20.21,26.95,-8.98,11.28,-5.31,22.83,5.17,20.07,3.13,9.57,76
10.95,-2.95,20.1,-32.47,239.06,10.16,-3.46,-0.42,21.54,-17.24,28.27,-9.67,-5.89,21.78,0.45,0.88,14.99,6.69,76
-26.02,4.57,7.33,16.55,-241.7,-8.06,-3.23,-1.6,22.1,8.35,15.19,12.11,-5.86,12.45,0.71,-13.04,7.03,-23.34,76
19.81,-0.9,25.63,54.1,238.53,10.25,-2.3,2.49,21.03,-34.62,10.16,-12.11,-5.22,23.13,3.42,15.48,0.05,22.9,76
-26.2,-0.38,11.75,-5.37,-36.91,12.89,-3.2,-3.48,22.01,0.1,16.02,16.99,-4.91,16.27,3.45,-12.89,1.56,-29.69,76
28.61,-1.38,27.84,86.43,179.98,6.45,-2.78,1.75,20.89,-23.83,5.86,-14.16,-6.2,23.24,3.41,13.09,-1.17,16.26,76
-22.63,-6.26,16.42,-47.95,87.21,18.31,-2.53,-0.98,22.71,-12.45,22.95,7.08,-6.31,20.37,1.34,-14.5,-0.93,-28.86,76
38.88,-5.33,20.08,19.04,-401.17,-47.9,-1.88,1.05,19.68,27.34,-45.51,5.76,-7.35,18.44,2.64,32.47,-11.28,32.42,76
-4.06,-7.89,16.61,-54.93,329.2,33.64,-0.55,-3.25,23.74,-56.45,8.06,-5.27,-6.04,23.3,2.43,-2.3,14.31,-18.07,76
-24.49,3.66,-4.61,-42.43,-422.9,-10.5,-1.84,-3.6,19.98,17.97,-30.57,6.93,-8.04,11.62,0.81,-0.39,7.47,1.81,76
10.34,7.15,17.81,50.15,340.04,9.18,0.42,-6.39,23.45,-39.21,10.64,-9.08,-4.56,22.82,4.95,-4.49,4.93,12.4,76
-9.98,-2.88,15.5,12.26,129.69,18.16,-2.72,-3.01,20.04,-3.32,45.02,5.32,-6.53,16.6,2.0,-10.64,6.01,-3.86,76
-6.63,3.0,20.68,1.56,-41.8,-22.02,-5.26,-0.4,18.25,41.7,6.35,42.29,-6.95,19.95,1.35,17.53,3.37,-3.03,76
-7.76,-5.6,19.7,0.39,-14.94,-6.1,0.83,-0.43,22.2,11.77,-15.67,2.64,-6.23,19.45,2.35,5.66,-2.64,1.61,76
-2.08,-1.34,22.24,-2.88,-3.37,-0.88,-2.3,0.04,21.31,-6.88,-3.42,-0.39,-5.94,19.59,2.5,2.1,-0.24,-0.29,76
-6.44,-5.15,19.97,-8.84,4.79,4.2,-2.5,-1.82,21.03,-2.59,-0.29,0.78,-6.52,18.62,1.6,2.59,-1.51,-0.54,76
-5.29,-4.19,21.01,-2.05,1.46,-1.42,-2.1,-1.71,21.6,0.68,-0.88,-0.24,-6.32,19.45,2.35,0.68,1.03,-1.61,76
-4.5,-3.3,20.93,-1.17,-4.05,1.22,-2.16,-1.02,20.98,-2.05,-1.9,1.37,-6.43,19.08,2.1,2.44,-0.34,-0.88,76
-4.54,-3.37,21.02,1.56,-1.86,1.71,-2.16,-1.13,21.0,-0.2,-0.59,0.39,-6.44,18.79,1.99,0.1,2.1,-1.03,76
-9.87,1.18,15.6,105.76,124.46,35.25,3.61,-12.4,20.91,-37.74,15.23,5.71,-6.33,17.71,0.31,-6.3,-6.69,4.64,77
-15.27,1.58,6.18,18.55,-382.42,-18.9,-1.56,-8.65,15.06,24.85,-7.62,-1.42,-7.01,20.09,-0.97,10.64,7.37,21.78,77
20.01,1.4,23.41,-12.01,222.07,6.74,4.07,-12.53,23.59,-12.06,-9.91,3.71,-6.15,16.83,0.28,-12.6,4.49,-26.17,77
-19.36,0.06,10.0,-8.69,211.33,-30.81,-0.76,-10.74,15.28,6.15,18.55,6.45,-7.15,17.29,-0.76,8.3,3.03,1.12,77
8.59,1.78,14.93,28.81,-455.18,27.83,0.47,-4.0,19.11,36.23,4.15,-12.26,-7.47,25.99,-1.8,17.14,4.98,13.48,77
-2.35,-6.1,14.14,-75.73,306.98,7.37,0.74,-10.87,18.99,-1.86,2.0,-1.46,-7.68,16.11,-2.27,-2.1,-2.78,-12.45,77
-17.98,-4.06,10.37,47.66,-118.7,-4.49,0.81,-10.31,19.03,2.39,-2.98,-2.05,-7.32,17.22,-0.58,2.64,2.49,18.85,77
36.48,-1.86,30.94,-35.21,183.01,-9.18,0.46,-10.32,18.3,-4.3,-0.39,0.68,-4.16,18.4,0.81,-20.36,4.2,-41.02,77
-20.44,-2.48,11.95,28.03,116.16,-2.25,0.94,-10.27,18.79,5.42,-1.17,-0.59,-6.2,14.71,-0.61,4.93,9.96,6.93,77
15.06,-1.24,18.16,-8.15,-480.81,25.15,0.63,-10.18,18.67,-1.07,-0.2,-0.54,-7.36,26.72,-1.57,7.18,4.59,9.33,77
5.8,-5.21,11.94,-68.31,339.5,15.53,0.67,-10.29,18.59,4.83,-0.73,1.07,-7.76,13.77,0.5,-10.25,-2.98,-10.35,77
-16.58,-1.17,6.94,57.71,-144.92,-21.0,0.68,-10.01,18.62,4.39,0.83,-0.1,-6.3,17.87,-0.78,7.28,-0.63,34.03,77
26.88,-4.88,28.96,-60.94,71.88,12.35,0.64,-10.37,18.6,-0.78,-0.73,-0.39,-6.75,17.89,-0.86,-14.84,1.76,-30.22,77
2.21,-3.94,18.13,61.33,66.46,20.85,0.89,-10.46,18.83,3.71,-1.56,-1.17,-7.51,18.07,-2.22,13.82,5.71,8.79,77
-1.76,-5.57,21.11,-74.37,0.54,-7.03,0.95,-10.63,18.94,-3.52,0.0,0.24,-7.49,18.09,-0.74,5.03,1.17,-1.71,77
0.76,-4.15,21.17,-8.64,7.08,1.71,0.86,-10.27,18.81,-0.44,-1.12,-1.22,-7.12,17.6,-1.3,-0.83,2.05,2.98,77
-0.2,-3.25,21.15,6.59,-4.64,3.52,0.54,-10.29,18.35,-1.47,-0.05,-1.17,-7.09,19.26,-1.46,1.95,1.22,-2.49,77
0.02,-4.09,20.53,-1.56,3.03,-0.05,1.02,-10.54,18.97,0.78,-0.15,-0.44,-7.02,19.0,-1.26,2.69,0.49,2.98,77
-0.07,-5.2,21.05,7.67,-8.4,-2.98,0.75,-10.57,18.61,0.1,-0.39,-0.2,-7.14,18.47,-1.25,-0.44,1.27,-0.78,77
-0.23,-5.16,21.05,-7.91,4.05,2.64,0.85,-10.42,18.77,-0.15,-1.17,0.05,-7.05,18.72,-1.05,-3.42,6.84,0.88,77
3.09,-7.05,21.08,45.17,95.56,39.75,0.02,-10.5,18.3,-5.27,15.48,-10.11,-6.89,19.44,-1.45,-2.25,-0.54,13.18,78
-14.69,1.47,12.43,21.78,-146.29,-10.69,-0.9,-10.65,16.42,12.16,-3.76,1.32,-5.92,16.83,-0.53,-5.03,1.32,-6.74,78
26.39,-1.51,26.95,-5.91,71.53,-4.59,2.18,-12.49,20.93,-22.17,-4.88,-1.71,-6.82,23.15,-1.15,9.77,2.59,-3.12,78
-16.46,0.68,7.95,141.89,210.3,10.21,-0.93,-11.94,14.09,13.18,16.94,11.57,-7.01,15.56,0.08,-0.88,4.93,-21.87,78
-7.67,0.61,9.05,-31.54,-381.25,-8.94,-2.8,-8.06,17.54,47.31,-14.01,-9.67,-8.12,17.32,-1.58,17.68,0.78,13.77,78
11.49,-1.87,19.64,-29.0,302.34,2.2,2.48,-12.49,20.46,-18.31,11.72,2.93,-5.59,22.31,-0.35,-10.99,-2.05,-25.68,78
-19.89,-3.32,9.62,3.76,-50.29,0.63,-0.93,-10.02,15.77,8.35,-5.47,1.27,-6.46,13.91,0.99,-3.91,2.15,-3.27,78
39.07,-4.33,24.18,0.44,-53.61,3.96,3.56,-13.61,22.35,-20.75,-10.25,2.44,-7.0,25.91,-0.85,18.21,2.39,18.26,78
-7.84,-5.34,12.63,-12.11,259.96,12.94,0.98,-12.51,16.51,-15.14,12.4,11.43,-6.94,16.86,-1.09,-15.72,-5.27,-24.02,78
-7.74,1.5,5.47,44.97,-386.04,-11.04,-1.02,-10.72,15.92,24.17,-22.61,-10.69,-6.69,13.91,-0.59,11.03,-1.66,23.58,78
12.39,-4.27,20.13,-36.28,345.12,20.61,5.09,-13.17,22.5,-24.61,7.37,4.1,-5.29,23.66,-0.23,-8.59,-6.05,-22.07,78
-16.35,-0.19,10.04,14.79,-54.35,-17.09,-0.6,-10.2,15.72,9.67,-5.76,-9.77,-5.58,14.59,0.04,1.37,2.44,-1.42,78
39.07,-4.39,20.03,-16.8,-45.12,27.29,4.47,-12.76,22.52,-22.27,1.66,3.32,-7.55,24.32,-1.69,15.09,-0.1,20.31,78
-3.66,-1.68,16.66,42.63,109.03,-2.83,-1.36,-12.86,14.78,22.17,10.01,19.48,-6.81,15.31,0.69,-3.13,4.3,-5.22,78
