ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,ACC-X-Ring3,ACC-Y-Ring3,ACC-Z-Ring3,GYRO-X-Ring3,GYRO-Y-Ring3,GYRO-Z-Ring3,TEST
-3.2,-1.86,21.78,-1.51,-3.86,2.83,-1.4,-7.89,19.96,2.34,0.73,3.08,-1.92,17.56,-8.3,-2.3,1.17,-2.15,1
-3.38,-0.78,21.11,3.22,-12.84,6.69,-1.22,-7.45,20.74,-2.39,-1.27,-1.12,-1.61,18.02,-7.96,7.08,-1.07,-0.24,1
-2.67,-0.94,21.53,0.39,0.05,1.95,-2.51,-7.06,19.75,-2.88,-0.05,-0.54,-2.31,16.96,-8.47,12.74,-1.71,1.56,1
-2.83,-2.5,21.45,-1.71,-2.93,0.24,-2.43,-6.45,19.58,-0.24,0.63,0.49,-1.58,15.87,-7.72,2.59,-1.37,1.17,1
-2.73,-1.8,21.43,-1.47,-3.86,3.32,-1.34,-6.84,20.51,1.86,1.46,0.93,-2.23,16.28,-8.18,-7.08,0.59,-3.42,1
-3.54,-1.86,20.58,-1.27,-0.83,0.88,-1.15,-7.37,20.52,-1.32,-1.22,-0.93,-2.48,18.01,-8.99,-2.83,4.3,-1.42,1
-3.12,-1.69,21.42,-2.2,0.59,1.86,-2.55,-6.78,19.57,0.54,-1.07,-0.05,-1.57,17.37,-7.67,-1.37,2.05,-2.2,1
-3.2,-0.97,21.66,0.73,-1.07,1.12,-1.8,-8.39,20.41,-2.98,-0.1,0.05,-1.99,17.92,-8.43,-2.1,2.05,-3.27,1
-3.38,-1.24,21.11,2.49,0.2,2.54,-2.18,-7.88,20.02,-1.76,-1.56,0.1,-2.22,17.2,-8.45,-2.69,2.98,-1.61,1
-7.61,1.49,19.89,40.33,64.11,-5.66,-1.02,-5.17,19.89,3.17,16.11,-1.07,-0.88,15.41,-10.32,-1.27,12.6,2.29,2
-9.75,3.94,18.48,26.66,37.16,-12.5,-2.39,-8.35,20.07,10.55,23.97,-4.54,-1.71,16.4,-11.07,-0.83,16.65,-3.61,2
-12.14,3.75,17.51,5.27,39.55,-5.37,-4.89,-7.02,19.44,4.78,19.58,3.91,-2.31,15.93,-11.67,-6.64,15.72,-7.86,2
-14.56,3.25,14.52,-2.59,27.59,-0.98,-4.45,-4.7,19.12,7.57,-6.35,4.3,-1.7,15.29,-11.36,2.69,-4.98,-3.37,2
-16.5,4.29,13.43,4.98,0.34,10.11,-2.67,-7.22,20.85,-28.27,-3.47,-0.59,-1.29,16.65,-11.72,-4.2,-0.24,-2.44,2
-14.92,2.72,17.42,-7.08,-1.12,-4.88,-4.95,-4.11,19.35,-6.15,-11.91,1.86,-0.72,16.69,-10.59,2.44,-23.29,-4.74,2
-15.4,2.76,14.38,-25.83,-36.77,9.18,-2.53,-7.3,19.4,12.26,-17.82,-6.59,-2.6,15.81,-11.11,-21.19,-23.63,-4.98,2
-1.26,-3.29,21.85,-117.68,-203.27,14.26,-1.3,-6.66,20.13,-0.78,1.95,1.37,-2.81,17.19,-11.29,6.3,-26.86,-0.05,2
-2.64,-1.82,21.46,2.59,-7.03,11.38,-1.46,-6.29,20.2,-9.67,-15.72,1.76,-2.33,14.24,-9.43,-4.98,-3.42,3.91,2
-1.71,-1.22,22.34,0.78,-7.52,0.0,0.23,-6.93,20.16,-0.44,-5.42,2.39,-3.51,15.79,-10.73,-2.05,1.07,-2.54,2
-2.26,-2.33,21.58,-0.34,-0.63,2.15,0.73,-6.9,20.11,-4.93,-2.88,2.78,-2.83,17.01,-10.76,6.98,-1.61,-3.86,2
-2.02,-2.25,21.7,-0.93,-1.37,7.03,0.31,-6.64,20.04,1.22,-7.32,0.78,-3.62,14.61,-11.04,1.17,4.74,-0.15,2
-2.17,-2.6,21.44,-2.0,-6.49,1.51,0.72,-7.63,20.59,-0.44,6.05,1.03,-2.29,15.76,-10.18,2.49,-5.76,-0.54,2
-2.66,-1.79,21.61,3.86,4.49,2.44,-0.6,-6.86,19.89,3.08,-0.68,-0.1,-2.75,17.34,-10.81,10.94,1.66,0.29,2
-3.2,-1.92,20.86,2.49,-1.46,0.78,0.51,-7.15,20.48,0.34,-4.59,0.1,-3.35,15.77,-11.55,-0.34,3.22,0.29,2
-1.86,-2.09,21.74,-0.39,-4.79,1.32,0.4,-7.63,20.25,-2.83,2.98,0.39,-3.43,15.16,-10.55,-0.24,1.03,-1.61,2
-3.08,-2.17,21.23,-0.0,2.39,3.56,0.45,-6.93,19.84,-0.39,-1.51,-1.22,-3.16,16.16,-10.55,-0.68,1.76,0.93,2
-2.17,-2.18,21.35,-1.71,-2.64,-0.98,1.22,-6.95,20.4,2.1,-0.73,0.59,-4.86,15.59,-10.99,3.71,0.44,0.24,2
-2.01,-2.07,21.68,4.25,-0.73,3.13,-0.28,-7.28,19.9,-0.88,0.83,1.56,-3.32,16.59,-10.61,1.86,2.59,-2.15,2
-2.71,-2.29,21.19,-1.66,1.22,2.83,1.09,-7.65,20.32,-1.42,-3.56,-0.24,-3.17,15.88,-10.36,1.95,1.61,-0.34,2
-1.57,-3.79,19.59,2.39,15.72,3.61,5.56,-9.13,19.73,4.74,-0.63,-2.93,0.66,17.02,-7.72,-21.24,60.74,-13.48,3
-1.24,-3.7,19.42,18.21,21.29,-0.44,3.77,-8.79,18.94,-1.07,5.66,-2.15,1.58,18.3,-6.94,-6.49,17.19,-6.79,3
-4.73,-3.95,21.25,8.79,26.81,-1.17,3.32,-8.85,17.41,-2.0,10.6,-6.54,1.61,18.6,-5.99,-8.69,19.87,-3.56,3
-9.12,-1.49,18.24,30.52,48.68,-2.54,4.48,-8.74,20.14,-8.3,-1.42,0.98,2.84,19.07,-5.31,2.78,14.99,-0.05,3
-7.23,-4.55,20.57,0.15,12.4,0.93,1.59,-8.18,19.09,-0.29,3.71,-0.98,1.72,18.25,-4.76,-1.76,13.28,-5.52,3
-10.27,-2.63,18.91,-5.52,27.0,-0.39,2.73,-8.95,19.29,-4.98,0.1,5.22,2.46,19.28,-4.09,-0.24,6.54,-4.2,3
-9.62,-4.88,18.98,-3.61,5.81,1.07,2.97,-8.25,19.22,-1.51,-4.93,2.25,1.15,18.78,-5.47,6.05,3.47,-4.1,3
-8.85,-4.89,20.28,-3.91,-0.2,3.52,1.74,-5.48,20.34,11.62,-0.34,6.54,-1.55,17.54,-7.92,15.09,-21.24,-5.32,3
-8.08,-3.33,20.83,-26.32,-27.83,11.47,2.23,-6.83,18.51,16.16,-1.95,1.95,-3.42,15.94,-13.5,1.66,-42.04,-11.08,3
-14.5,3.22,16.42,-24.56,-94.09,18.6,4.17,-13.22,18.69,-16.16,-12.65,1.42,-3.97,20.11,-9.84,9.13,-12.11,6.49,3
1.93,-7.62,22.86,7.13,-15.09,-7.71,2.86,-7.49,18.21,1.42,-2.54,-2.83,0.27,21.76,-8.73,32.57,-27.73,21.88,3
-1.71,-5.97,21.23,-10.94,-7.81,-1.95,4.35,-8.94,18.62,-2.25,-3.12,-4.35,0.97,18.51,-8.05,7.08,-5.37,2.05,3
-1.36,-6.7,21.05,-5.52,1.46,2.73,3.45,-9.87,17.67,3.17,-1.32,-1.81,-0.34,16.92,-8.42,-0.34,1.42,-5.52,3
-3.65,-5.8,20.14,-1.12,1.9,0.83,4.85,-10.74,19.33,-2.73,0.24,3.22,-0.33,16.77,-9.11,5.32,0.83,-0.88,3
-1.96,-6.39,21.03,1.71,4.88,4.93,1.5,-8.95,17.77,1.22,2.98,3.17,-1.47,15.54,-8.63,-1.81,-4.69,-6.2,3
-1.72,-6.04,20.68,-1.66,-4.25,2.49,4.88,-10.75,18.81,-5.91,-3.08,3.66,-0.57,18.11,-8.96,3.08,1.61,-0.93,3
-2.48,-6.77,20.57,1.03,4.44,4.88,2.42,-10.29,17.99,-0.93,0.88,-1.76,-1.57,15.47,-8.36,-0.83,0.2,-2.78,3
-1.99,-6.4,21.04,-0.24,-3.96,1.27,4.45,-9.95,18.45,1.32,0.29,1.37,-0.88,18.28,-8.75,3.42,0.44,-2.1,3
-2.23,-6.56,21.06,2.0,5.91,3.08,3.84,-9.77,18.71,-4.93,-3.42,1.51,-1.01,17.15,-8.56,2.05,1.61,-4.3,3
-2.43,-7.25,20.96,-0.68,1.42,1.61,2.8,-9.45,18.13,-0.93,0.29,2.73,-1.32,16.55,-8.84,0.73,0.1,-4.2,3
-2.09,-5.93,23.07,19.48,2.39,4.1,2.97,-7.08,19.6,27.1,8.64,-5.52,-0.72,16.21,-10.56,1.56,26.76,-0.44,4
-3.76,-3.5,21.52,10.3,4.59,-1.95,1.49,-7.75,20.17,10.01,16.7,-7.91,3.84,18.36,-10.11,10.6,43.12,2.54,4
-4.78,-4.11,22.05,4.54,18.07,-11.18,1.96,-9.18,21.19,-9.72,11.62,-10.74,2.06,18.68,-9.21,-25.2,29.1,-2.73,4
-8.83,-2.31,19.08,57.08,73.68,-0.29,-0.15,-6.35,19.3,-0.29,15.48,-6.3,3.09,17.91,-6.66,-4.1,14.5,5.18,4
-10.22,-1.64,19.04,13.13,59.33,-2.54,-0.89,-6.26,19.58,4.54,22.46,-8.69,3.27,17.32,-5.01,-16.7,12.35,2.98,4
-12.38,1.38,18.47,5.66,15.14,-9.72,-0.83,-8.75,20.54,-4.2,9.23,2.64,4.58,18.83,-6.11,-2.98,12.01,-6.74,4
-12.95,0.27,17.52,5.22,8.54,0.05,-0.43,-7.96,20.24,-5.52,2.54,-0.98,2.06,16.98,-5.06,-5.47,3.37,-3.08,4
-13.75,-0.22,18.84,-29.35,-11.18,7.81,0.87,-11.34,20.54,-16.46,-18.55,24.07,1.53,17.19,-6.56,35.25,-37.84,-23.19,4
-11.12,-4.56,16.48,-24.9,-39.4,13.28,-0.61,-5.97,19.16,-3.47,-11.77,4.25,-4.42,15.71,-11.07,-12.21,-42.53,-12.7,4
-7.75,-5.18,20.88,-41.02,-46.44,10.89,1.05,-7.29,20.38,-15.72,-12.74,10.6,-4.57,15.95,-10.83,-14.6,-22.22,-18.9,4
-9.94,-3.97,18.97,2.29,-15.48,14.84,0.79,-6.7,19.5,-4.69,-12.5,10.99,-0.89,16.77,-5.82,9.42,-48.14,-9.47,4
-6.64,-8.05,20.87,-24.8,-97.02,-1.27,0.54,-9.92,19.9,-14.16,-30.57,9.23,0.44,17.88,-3.41,1.51,-35.55,-3.86,4
-5.57,-4.72,20.41,-4.88,-2.73,0.0,1.57,-9.94,19.3,-4.69,-4.35,-1.07,-4.04,17.55,-9.17,3.52,5.66,-1.42,4
-4.98,-5.71,20.54,2.83,-2.64,-3.03,1.54,-9.51,19.26,-1.07,-2.05,-1.51,-2.92,16.86,-8.41,14.5,-0.68,2.2,4
-4.74,-5.65,20.85,7.37,-3.76,-3.27,1.83,-9.05,19.22,3.66,-2.64,-2.1,-2.5,18.32,-8.96,10.2,2.34,1.27,4
-4.76,-5.13,20.66,9.86,-3.27,-0.24,2.3,-8.1,19.15,7.18,-2.54,-0.44,-2.62,17.65,-9.66,6.59,2.25,-2.2,4
-4.62,-4.62,20.82,9.72,-2.05,0.29,1.98,-8.07,19.35,7.42,-0.24,-2.93,-2.94,16.82,-9.63,9.91,1.17,-1.46,4
-4.99,-4.55,20.79,5.27,-2.83,-0.1,2.71,-8.77,19.72,7.52,-1.42,-6.15,-3.37,15.47,-10.42,9.03,-0.78,1.42,4
-4.56,-3.54,19.95,9.67,-1.32,3.32,1.78,-7.79,19.52,5.96,-1.46,-6.54,-2.98,14.37,-10.32,4.05,0.54,3.56,4
-4.66,-2.53,21.28,9.57,-6.74,-2.05,2.06,-6.4,19.47,2.69,-5.76,-10.01,-3.03,14.97,-11.07,2.54,1.42,9.23,4
-12.92,2.18,-10.71,192.72,358.84,-74.56,-6.63,-1.99,19.06,-4.54,1.07,1.9,3.3,9.08,-14.76,0.29,-8.54,1.12,5
-8.18,-1.65,19.68,-90.87,-51.07,-30.13,-7.16,-14.59,15.27,-188.62,-124.8,65.28,-1.05,12.15,-28.04,89.01,-185.89,21.73,5
-11.74,6.49,18.05,-20.75,-11.67,-5.57,-5.07,0.18,14.89,32.37,173.39,4.93,-18.28,12.84,-15.11,23.05,38.38,-11.72,5
-14.33,1.14,15.16,2.39,7.23,1.42,2.84,-6.61,21.36,9.13,5.66,-3.52,-2.19,8.07,-17.97,19.97,1.76,5.42,5
-23.04,-2.22,11.66,-132.91,-149.61,9.62,-0.13,-6.15,20.21,2.34,2.73,-1.17,-3.75,8.27,-16.83,-6.3,0.59,-0.1,5
-0.13,5.36,18.68,101.86,52.78,-16.02,0.0,-5.36,20.66,1.71,2.44,1.42,-3.2,7.26,-17.12,6.4,0.93,-3.71,5
0.75,1.4,21.56,-8.01,-19.63,2.73,0.09,-6.43,20.73,-3.52,-0.15,0.93,-4.05,6.27,-17.18,-6.2,1.22,-0.39,5
-2.39,0.29,20.97,0.15,-1.46,0.59,0.02,-6.19,20.47,0.34,-2.78,2.15,-3.2,7.37,-17.43,-1.9,0.63,-3.17,5
-2.57,0.79,21.61,2.88,0.44,2.2,0.82,-5.55,20.64,-2.88,-5.37,-1.22,-3.66,7.87,-17.31,2.05,2.73,-0.49,5
-2.28,-0.49,21.25,-2.05,-2.59,1.32,-1.6,-5.81,19.99,-3.42,3.17,1.81,-2.81,7.88,-16.98,-1.71,-1.71,-1.81,5
-3.0,0.96,21.27,1.86,1.17,1.9,0.56,-5.62,20.21,0.29,-3.52,-1.32,-3.11,9.7,-17.51,9.33,3.03,1.37,5
-2.29,0.45,21.4,-4.35,-6.64,-0.39,-0.83,-5.76,20.56,-0.49,5.42,0.0,-3.14,7.78,-17.59,1.22,-3.08,0.54,5
-3.68,1.31,20.85,3.71,4.05,1.61,0.48,-5.86,19.75,2.05,-3.52,0.1,-3.15,9.28,-16.88,7.76,-1.07,-0.54,5
-3.0,0.78,21.15,-0.34,-4.44,-0.34,1.51,-5.71,20.74,-1.17,-3.76,-0.63,-4.14,8.52,-18.84,0.73,5.76,0.2,5
-2.96,0.49,21.76,5.62,0.73,-0.44,-0.8,-7.09,20.5,0.34,4.79,0.44,-3.49,5.83,-17.12,-0.34,-1.95,0.83,5
-3.55,0.77,20.82,0.54,-0.54,2.54,0.79,-5.22,20.41,-0.24,-3.22,-0.73,-3.55,8.18,-17.91,6.4,3.13,-0.1,5
-1.2,-0.0,21.66,-4.15,-7.28,0.98,0.13,-5.91,20.22,1.37,0.44,0.15,-3.35,8.42,-17.16,1.9,1.76,-0.39,5
-2.94,-0.41,21.35,5.86,3.61,1.42,1.23,-6.01,20.9,0.68,-3.86,0.15,-3.36,8.63,-19.13,6.45,3.03,-1.27,5
-2.36,1.2,21.6,-1.81,-5.37,1.07,0.36,-6.43,20.39,-3.61,-1.95,-0.83,-3.92,6.72,-17.45,-7.67,4.2,-0.49,5
-2.5,0.2,21.33,0.39,-0.98,1.27,0.85,-6.57,20.32,-0.2,-2.0,0.49,-3.6,7.83,-17.84,-3.42,2.98,-1.81,5
-13.41,0.25,6.27,108.54,202.88,-101.95,-11.81,-4.73,19.05,-42.04,-20.9,6.1,3.27,15.72,-14.31,-39.8,5.91,-25.24,6
-13.84,-2.52,13.71,-30.27,-22.31,1.61,-9.48,-1.82,18.92,28.08,-12.26,4.44,4.18,18.11,-11.76,39.99,-11.18,-4.49,6
-14.85,3.08,16.32,-4.69,-22.51,6.64,-9.72,-6.61,19.41,-25.0,-2.59,7.71,0.16,11.97,-13.2,2.49,-3.08,-16.5,6
-14.55,4.45,13.64,-15.58,-18.9,18.75,-14.41,-7.62,16.54,-47.17,-200.54,6.84,-2.36,15.82,-16.96,77.88,-192.19,-7.47,6
-2.46,7.23,17.34,1.61,-267.72,40.43,-12.95,-10.4,23.25,-7.13,-32.13,-4.54,-7.89,15.85,-15.92,17.77,-5.13,2.29,6
-1.42,-0.39,23.16,-7.08,-22.27,1.9,-0.79,-7.87,19.75,-1.03,-5.81,-1.71,-1.43,12.96,-14.11,4.69,-3.27,2.54,6
-3.15,-0.99,21.29,-1.56,-4.15,1.86,-0.35,-7.34,19.86,-1.32,0.49,-0.83,-3.01,11.95,-14.97,-1.66,-0.05,-0.54,6
-3.67,-0.14,20.92,-0.39,-1.03,0.1,-0.85,-7.89,19.61,-2.49,1.17,-1.56,-2.25,13.54,-14.9,6.69,-1.9,-0.24,6
-3.37,-1.33,21.04,-0.73,-1.17,1.27,-0.93,-6.66,20.27,4.83,2.83,1.66,-2.63,13.29,-15.27,3.81,-0.2,-2.54,6
-3.77,-0.01,21.32,0.68,-0.44,1.03,-0.09,-8.58,20.95,1.27,0.49,-2.05,-3.22,12.67,-16.52,-3.47,3.42,-1.95,6
-3.44,-0.3,22.05,1.86,0.98,0.1,-1.28,-7.18,19.62,1.03,-2.54,-2.54,-3.3,10.49,-13.93,-6.69,2.93,-2.25,6
-3.3,-0.24,20.96,0.63,-5.81,0.78,-0.62,-6.86,19.89,2.34,2.2,-0.05,-3.2,12.41,-15.39,1.9,0.83,-0.44,6
-4.05,0.62,20.64,1.51,0.73,-0.44,-0.01,-6.85,20.54,2.49,1.66,-1.17,-2.98,12.65,-15.18,11.57,3.08,1.86,6
-3.53,0.69,21.59,0.29,0.68,-0.1,-0.38,-7.38,19.86,-1.03,-3.42,-2.39,-2.57,12.23,-14.25,7.28,0.98,0.83,6
-2.95,-0.25,21.47,0.39,-4.49,1.03,-0.03,-7.88,20.09,-1.32,-1.12,-1.42,-2.43,12.39,-14.81,0.73,0.63,0.49,6
-3.31,-0.31,21.2,2.98,-1.51,1.12,-0.65,-6.32,20.05,2.49,2.98,0.49,-3.15,11.24,-14.52,-1.66,2.0,0.59,6
-3.53,0.65,21.13,-0.73,0.49,1.07,-1.6,-6.11,19.13,-1.27,-0.05,-0.24,-2.14,13.4,-14.2,16.94,-2.88,0.29,6
-2.63,-1.19,21.03,-4.39,-5.32,1.42,-1.03,-6.19,19.5,-2.98,0.98,-0.1,-1.99,14.73,-15.05,4.78,-0.24,-2.0,6
-3.49,-0.38,20.8,-4.64,-2.39,1.46,0.36,-8.07,20.54,-1.07,0.34,-0.83,-2.8,12.4,-14.92,3.22,-0.29,-0.39,6
-3.03,-0.33,21.4,3.12,0.49,0.88,-0.17,-7.27,20.32,3.95,-0.68,-1.46,-3.14,10.87,-14.5,-4.0,2.98,-0.59,6
-2.62,-10.86,4.67,72.8,185.5,-125.34,0.36,-8.34,19.13,1.17,-1.81,9.42,4.09,14.41,-11.39,-9.57,38.09,-10.01,7
-8.42,-2.49,21.87,-81.84,-30.91,-14.6,-6.27,-9.08,17.11,13.62,-2.83,6.01,2.8,9.72,-8.05,-14.94,8.4,-12.4,7
-12.18,2.99,19.41,-12.21,-0.1,9.33,-2.52,-8.09,19.32,12.26,10.16,10.94,6.16,12.87,-11.58,9.18,-8.79,-7.86,7
-13.06,3.48,16.22,-4.05,4.54,2.05,-4.21,-8.7,19.19,-13.67,-2.2,-2.44,2.43,14.11,-12.97,0.83,-1.9,1.46,7
-10.75,1.9,19.38,-81.2,-12.65,25.83,-0.9,-21.3,18.14,22.07,-111.33,19.73,-6.6,21.69,-25.42,123.05,-193.75,-25.44,7
37.62,9.24,6.47,118.8,-119.04,5.91,-10.55,-7.85,21.73,-43.65,-35.11,-25.49,-4.96,15.81,-15.16,33.06,-27.83,0.88,7
-1.55,0.61,22.51,-25.68,-29.93,1.81,-0.2,-7.44,20.31,0.24,-2.93,-4.25,-2.78,13.15,-16.07,-2.39,2.05,3.71,7
-3.76,-1.53,21.07,-4.0,1.12,0.54,-1.09,-7.6,19.67,3.71,-0.93,0.29,-1.94,12.22,-13.86,8.5,1.22,-2.69,7
-4.34,1.1,21.07,6.05,-2.15,1.61,0.28,-8.69,20.9,11.87,13.72,9.38,-1.63,12.95,-14.8,9.81,-5.66,-6.79,7
-4.26,-0.82,20.5,-2.54,4.49,4.1,-1.9,-5.12,19.26,1.37,-4.3,-1.07,-3.72,10.91,-13.83,2.73,3.86,3.27,7
-2.59,-0.69,22.16,-6.45,-9.37,1.27,0.98,-8.7,20.43,-0.0,2.1,3.08,-2.26,13.06,-15.62,2.98,-0.34,-0.98,7
-4.44,0.35,20.32,0.05,0.88,0.88,-0.95,-6.05,20.0,6.4,1.12,0.05,-3.17,10.96,-14.6,5.66,2.93,-0.15,7
-3.1,0.07,21.31,-0.63,0.2,2.34,1.07,-9.21,20.67,-0.49,-3.52,-2.44,-2.53,11.07,-15.82,-4.44,2.49,0.83,7
-3.83,0.89,21.2,4.39,-1.22,0.83,-1.0,-7.67,20.19,-3.17,-2.34,-1.81,-2.04,12.23,-14.52,-4.98,3.66,-0.73,7
-2.87,-1.02,21.76,-0.73,-5.13,0.0,-0.32,-8.05,20.14,-1.81,-0.54,1.9,-2.23,13.08,-14.84,-1.12,2.1,-2.34,7
-3.9,-0.51,20.96,1.95,-2.0,0.88,-0.85,-6.48,19.99,2.15,-0.2,-0.44,-2.47,13.23,-14.63,6.74,1.76,-0.68,7
-3.42,-0.2,21.35,1.66,-1.56,2.25,-0.21,-5.81,19.81,3.66,0.78,1.56,-2.49,13.16,-14.93,8.35,-0.2,-0.98,7
-4.31,0.1,20.56,-1.66,-0.88,0.93,-0.94,-6.85,20.35,1.32,0.68,-1.22,-2.13,13.05,-15.19,9.91,-0.34,0.83,7
-3.56,0.32,21.34,0.49,-1.27,0.49,-0.33,-6.61,20.03,2.05,0.05,0.15,-2.85,11.89,-14.88,-2.93,3.66,-1.71,7
-4.03,0.46,20.8,-0.2,-1.42,1.17,-0.85,-6.24,20.06,1.27,1.37,-0.73,-2.66,12.05,-14.72,4.49,1.51,-0.2,7
-16.21,6.05,15.4,-7.47,-11.13,-1.46,-31.65,2.99,20.74,68.12,75.15,-21.58,4.45,15.56,-13.16,9.67,-11.87,-12.5,8
-14.37,3.48,15.02,-6.05,-2.73,-0.78,-10.56,-2.94,18.5,7.28,1.12,24.76,3.62,12.76,-12.81,-2.2,-5.96,-10.3,8
-14.63,2.47,15.87,-13.33,-9.28,1.37,-9.67,0.16,18.88,-4.15,-2.59,2.15,2.56,14.1,-13.2,-1.51,8.69,-8.79,8
-14.01,2.49,13.91,-5.18,4.69,3.61,-9.58,-2.28,19.01,-13.28,-5.91,0.73,2.28,13.02,-13.0,2.73,-10.79,-6.64,8
-15.89,-4.53,9.21,-62.74,-370.21,35.21,-8.74,-2.11,20.26,-18.65,-16.21,6.54,-4.33,20.36,-23.41,89.31,-165.53,-29.44,8
-7.35,0.68,19.98,0.2,-16.36,-2.44,-9.64,-1.35,17.32,4.98,1.81,3.66,-6.63,16.84,-16.1,18.21,0.39,-5.86,8
-3.92,1.82,21.09,1.03,0.93,-3.61,-14.25,-8.74,16.21,-127.49,-178.22,48.88,-2.0,11.3,-15.04,-13.38,3.61,-0.44,8
-3.04,0.57,22.26,-2.1,-6.15,0.1,-7.07,-6.33,25.76,-115.77,94.19,-25.0,-2.16,12.85,-17.02,5.37,5.47,-1.61,8
-3.74,1.11,20.66,-2.88,-5.81,2.73,-3.04,-4.84,20.53,-2.39,20.17,-2.2,-1.93,10.19,-14.68,-10.06,4.59,-1.42,8
-3.87,1.16,21.14,2.83,4.54,-0.49,-0.59,-5.25,21.25,-4.74,-5.91,-2.34,-1.13,13.07,-14.73,5.47,-5.13,-3.66,8
-3.82,1.65,21.36,1.76,-2.25,1.9,-0.72,-6.13,20.88,-2.49,-7.32,-0.59,-2.46,13.17,-15.18,8.54,1.86,-0.39,8
-3.53,0.93,21.2,-1.07,-1.46,3.27,-2.1,-4.68,20.11,4.64,7.91,0.88,-1.84,12.24,-14.82,2.05,1.95,-1.76,8
-3.38,0.96,21.48,-0.93,-0.93,2.54,-1.29,-4.64,20.82,0.73,-2.59,0.24,-1.92,12.17,-14.73,-1.61,3.96,-2.54,8
-3.72,1.05,20.82,-0.29,-3.08,2.1,-0.86,-5.5,20.65,-1.42,-1.76,1.37,-1.67,12.61,-14.21,-0.59,7.18,-1.12,8
-2.95,0.76,21.76,1.46,-2.88,1.76,-1.12,-5.2,20.63,-0.88,-1.03,1.76,-2.14,12.37,-15.03,0.73,4.2,-1.03,8
-3.6,1.25,21.06,0.34,-2.44,0.29,-1.35,-5.4,20.43,-0.63,-3.27,-0.15,-1.98,12.06,-15.28,0.59,1.66,-1.07,8
-3.16,1.05,21.7,2.88,4.15,2.29,-0.46,-5.65,20.9,1.12,-1.56,0.2,-1.12,13.92,-15.12,19.87,-4.79,-2.64,8
-2.66,0.29,22.02,0.54,-5.22,1.76,-1.35,-5.35,20.49,-0.98,-2.88,-1.32,-1.17,11.84,-14.74,15.43,0.24,1.61,8
-4.13,0.72,20.4,-0.0,2.1,0.24,-0.42,-5.1,20.55,2.49,6.79,2.64,-2.36,10.82,-13.76,-11.52,-0.05,-1.76,8
-3.09,0.5,20.99,-3.61,-2.2,2.44,-0.28,-6.15,21.12,-0.24,-4.64,-1.17,-1.4,13.44,-16.12,0.29,2.1,-2.25,8
-13.7,8.1,8.74,179.98,272.8,-175.24,-10.86,-16.22,18.77,-47.75,-2.69,-4.1,0.62,16.03,-18.05,-63.13,64.5,26.86,9
-17.63,7.91,14.21,-10.94,-41.85,10.74,-11.26,-4.86,18.68,-3.03,-0.34,9.86,0.39,17.91,-12.35,26.76,19.04,-12.16,9
