ACC-X-Ring1,ACC-Y-Ring1,ACC-Z-Ring1,GYRO-X-Ring1,GYRO-Y-Ring1,GYRO-Z-Ring1,ACC-X-Ring2,ACC-Y-Ring2,ACC-Z-Ring2,GYRO-X-Ring2,GYRO-Y-Ring2,GYRO-Z-Ring2,ACC-X-Ring3,ACC-Y-Ring3,ACC-Z-Ring3,GYRO-X-Ring3,GYRO-Y-Ring3,GYRO-Z-Ring3,TEST
-6.35,-9.5,18.51,-9.28,-1.37,-3.76,10.72,-16.45,3.2,8.01,1.37,-6.01,1.63,19.47,2.88,11.08,-2.15,8.45,1
-5.43,-8.06,19.23,10.84,-15.23,-6.4,10.32,-16.52,2.79,1.51,-0.59,-4.3,1.74,17.27,3.19,2.0,-2.83,1.12,1
-3.84,-8.85,20.9,13.48,-14.45,-3.81,11.56,-17.67,2.82,-2.1,-0.63,-4.05,1.88,17.89,2.94,-0.68,0.73,3.42,1
-3.92,-6.85,21.01,26.76,-9.47,4.69,11.35,-16.84,2.86,3.95,0.63,-5.13,2.63,19.19,3.15,5.42,0.24,4.3,1
-1.44,-5.14,20.61,-0.34,-11.82,-1.86,11.44,-16.29,2.98,3.32,0.24,-5.76,2.53,18.8,2.77,0.05,0.68,2.34,1
5.06,19.46,-7.62,16.41,1.22,9.23,8.16,-17.91,7.7,0.15,1.95,-1.46,5.16,-2.88,-18.95,-11.77,6.1,1.03,2
4.14,19.77,-8.2,0.63,0.78,-1.37,7.77,-18.38,7.52,-3.86,1.22,1.07,4.08,1.9,-18.98,-52.0,3.71,2.0,2
3.4,21.21,-4.93,-53.91,-6.54,-20.51,7.74,-17.62,7.85,2.78,1.17,0.39,5.6,1.72,-19.26,-117.92,-3.91,-3.66,2
6.64,21.78,-0.0,-68.99,-0.54,-19.38,8.08,-17.4,8.0,5.13,-1.37,-2.34,6.85,7.93,-18.32,-148.73,11.91,-25.73,2
5.89,21.17,6.04,-124.32,13.72,-19.14,9.65,-16.96,8.03,3.86,-3.42,-1.71,2.44,15.49,-12.73,-121.68,5.08,-50.59,2
3.05,9.87,14.05,-168.7,13.77,-31.98,8.57,-17.08,7.98,-2.44,-0.88,0.49,-0.67,15.36,-5.98,-80.27,-5.47,-31.01,2
-4.08,3.0,18.79,-103.56,-1.86,-29.98,8.08,-17.36,8.1,-5.27,0.63,-0.1,2.31,17.82,-2.55,-32.18,2.29,-6.49,2
-3.12,3.95,21.99,-13.23,-9.42,-1.12,7.83,-17.5,7.72,-4.39,0.93,1.66,1.47,20.32,-2.2,-11.96,4.69,-12.5,2
-3.17,3.11,21.1,-9.52,3.71,2.78,7.77,-16.72,7.39,-10.94,-10.89,-8.79,1.68,18.23,-1.46,-10.89,4.88,-7.81,2
-3.91,2.13,20.82,-6.93,-4.44,6.45,8.6,-16.73,8.08,11.08,-2.1,-1.27,-0.14,19.08,-2.15,-5.62,3.96,-4.64,2
-3.32,2.99,20.66,-5.86,-2.54,2.1,8.6,-17.09,7.62,2.44,-0.93,0.1,-0.42,19.78,-1.44,-14.55,1.61,-3.71,2
-2.91,1.38,21.08,-19.87,-4.49,-3.22,8.29,-17.23,7.78,0.78,-1.76,-2.39,-1.3,18.33,-0.69,-12.21,5.66,-1.66,2
-3.31,0.85,21.24,-10.6,-0.83,0.15,8.73,-17.12,8.08,1.32,-0.78,-3.81,-0.47,19.27,-0.54,-4.54,4.39,-0.63,2
-3.09,2.69,21.14,-12.01,-0.44,-1.07,9.32,-17.33,7.74,0.2,-0.39,-2.59,0.48,19.71,0.13,-0.68,3.03,-0.29,2
-2.81,2.26,21.38,2.0,-2.2,3.08,8.76,-16.88,7.91,5.08,1.32,-1.17,0.01,20.18,0.49,-5.96,3.56,-2.1,2
-2.9,0.72,21.37,-6.05,-0.68,0.88,8.67,-16.95,7.97,4.44,-0.93,0.93,-0.21,19.52,0.67,-10.55,-4.88,-6.84,2
-3.11,0.35,21.25,-14.21,1.51,-0.83,9.31,-16.82,8.22,-1.47,-0.59,1.61,-0.64,18.14,1.41,-14.5,-0.63,-5.42,2
-3.03,-1.35,20.69,-11.18,-0.73,1.81,8.91,-17.1,8.38,-5.13,-0.24,3.47,-0.65,19.4,1.83,5.47,2.15,1.56,2
-4.15,-0.49,21.18,5.03,1.9,2.44,8.6,-18.09,7.57,-2.93,-1.76,-3.86,-0.43,19.17,1.58,4.1,1.61,2.59,2
-3.85,-1.36,21.51,4.54,-2.93,3.96,10.05,-16.85,7.57,-3.13,-1.03,-4.0,-0.45,19.52,0.98,-4.54,3.66,-2.93,2
6.97,10.17,-4.29,79.69,-36.13,63.82,3.76,8.22,3.73,-326.03,-33.5,66.11,2.02,25.18,0.04,23.78,4.25,7.91,3
3.98,20.45,-10.12,75.78,30.22,41.21,1.29,-20.3,2.46,-414.11,-13.38,46.44,0.82,17.02,0.37,-1.17,4.83,-3.03,3
7.94,17.77,-10.77,-77.05,-1.27,-4.35,14.91,-24.15,2.95,-17.87,-32.08,-3.03,2.57,18.14,0.29,25.15,-8.5,7.71,3
8.4,23.22,-7.93,-163.87,-13.96,-38.82,9.71,-13.89,7.49,48.44,-3.42,-3.56,1.66,18.25,-0.71,-5.27,0.59,2.0,3
12.04,17.58,0.34,-244.24,-3.12,-22.51,8.73,-18.69,6.82,3.08,-0.54,-0.29,2.38,18.45,-1.22,4.0,5.52,3.71,3
3.01,3.61,12.5,-224.9,68.75,-20.36,8.0,-14.6,8.37,19.14,0.34,-6.3,2.61,18.99,-1.35,11.72,0.2,6.4,3
-8.79,-10.59,18.31,-193.21,-14.21,-18.6,10.11,-17.56,7.63,-5.13,-0.39,-2.54,3.14,19.19,-1.47,7.37,2.49,0.0,3
-1.46,-1.01,23.55,115.28,10.79,28.13,9.63,-16.66,8.35,0.78,1.61,-1.03,2.78,18.4,-1.61,-0.29,3.56,-1.9,3
-0.2,-2.93,21.49,-25.73,-0.59,-0.98,9.85,-17.06,8.93,7.32,-2.78,-6.74,2.49,19.02,-1.82,0.83,2.15,-0.05,3
-1.45,-1.62,20.28,20.17,-8.06,7.52,9.25,-14.98,8.89,12.06,-1.56,-2.0,2.76,19.13,-1.82,2.93,1.95,2.0,3
0.37,-0.23,21.1,-10.64,-8.54,-0.1,9.82,-15.56,8.78,-0.78,-4.39,0.0,1.61,18.65,-2.03,1.32,0.05,-0.34,3
-0.96,-0.12,20.99,9.03,-1.95,1.32,9.36,-15.61,8.4,-3.86,-3.03,-0.49,3.4,18.26,-1.59,2.34,3.17,1.12,3
-0.61,-0.17,21.7,7.18,-5.66,-0.39,10.6,-16.44,8.36,1.81,-0.73,-1.71,3.16,18.76,-1.68,1.17,2.54,-0.39,3
1.29,-0.24,21.84,7.52,-5.96,6.05,9.87,-16.07,8.8,4.3,0.54,-2.73,3.43,18.79,-1.94,3.71,0.29,2.25,3
0.77,0.35,21.33,-3.76,-1.46,0.29,10.61,-15.88,8.57,-0.24,0.39,-0.54,2.76,18.19,-2.32,1.86,1.56,-0.93,3
0.9,-0.06,21.28,-2.05,-4.93,0.73,10.41,-16.21,8.92,2.44,0.44,-1.56,2.92,18.09,-2.38,1.22,1.76,-2.88,3
0.34,-0.27,21.38,-1.22,-1.51,-0.49,10.53,-16.08,9.04,2.83,0.15,-2.15,3.02,18.09,-2.16,1.07,2.39,-1.51,3
0.45,-0.15,21.29,7.28,-0.49,2.44,9.97,-15.12,9.24,1.61,0.29,-0.88,2.49,18.2,-2.87,-4.64,4.05,-2.93,3
0.19,0.09,21.03,-2.69,-3.37,1.46,9.99,-16.2,9.03,-4.49,-0.73,0.78,3.07,19.43,-2.53,-2.83,1.71,-1.61,3
0.51,0.06,21.33,6.1,0.15,3.96,9.95,-15.75,9.01,0.05,-0.78,2.1,3.18,19.26,-1.91,0.93,1.9,-2.59,3
0.72,18.16,5.65,159.18,10.6,25.05,-1.72,20.48,5.66,117.63,-2.2,-0.88,6.74,-4.56,-16.15,52.54,17.72,24.51,4
2.82,15.88,0.23,104.2,-13.18,35.25,-0.18,19.01,2.61,61.77,-7.37,0.29,8.54,-8.32,-15.33,9.57,12.11,23.0,4
4.57,17.02,-5.48,88.57,-22.36,37.7,2.14,28.59,4.68,16.89,-8.4,4.69,8.26,-4.54,-19.6,-13.53,9.86,3.47,4
3.58,20.12,-9.43,91.94,-3.08,30.76,-1.3,18.64,3.67,-67.29,-17.04,2.2,8.21,-7.89,-16.76,-41.65,4.1,7.62,4
6.76,14.55,-10.3,58.54,-14.36,33.59,1.54,19.29,6.56,-157.37,-34.37,3.86,9.28,0.9,-19.35,-121.05,-9.37,-27.25,4
5.89,21.11,-11.58,-13.23,-0.15,1.81,9.02,13.39,9.07,-218.85,-58.4,24.12,6.57,6.67,-18.16,-168.9,-2.2,-66.21,4
7.06,12.97,-11.51,-59.57,-9.33,-9.18,9.96,2.5,9.88,-296.19,-53.47,56.59,9.07,9.32,-15.02,-233.89,-26.03,-67.92,4
7.73,18.56,-8.43,-139.65,-31.54,-30.62,4.78,-16.5,4.23,-300.63,-43.95,98.93,7.68,5.12,-2.76,-232.23,-7.42,-87.79,4
6.05,14.35,0.12,-213.38,-0.29,-40.38,5.87,-21.98,-6.67,-202.93,-115.77,76.46,-3.0,9.14,3.8,-217.19,48.78,-86.72,4
1.58,10.11,6.1,-291.26,20.7,-48.05,3.64,-26.16,-12.27,-87.94,-59.42,37.3,-12.8,6.89,15.23,-118.7,27.29,-46.0,4
-0.74,-2.55,10.32,-340.04,67.92,-29.39,1.61,-21.21,-11.34,6.1,-12.74,-0.15,-10.97,13.23,17.77,16.89,-3.37,0.39,4
-5.91,-13.3,10.5,-301.27,33.64,11.82,1.6,-18.83,-8.07,26.32,12.16,-10.16,-9.43,12.0,13.35,39.21,2.34,12.01,4
-9.33,-25.28,7.32,-127.93,12.4,17.92,2.53,-18.61,-7.13,10.74,8.98,-19.14,-8.56,12.62,12.91,17.58,1.56,16.75,4
-7.97,-22.22,8.51,5.32,3.37,7.57,4.64,-19.17,-6.59,-1.95,4.49,-3.56,-6.42,16.39,14.05,1.51,-1.61,2.0,4
-6.39,-18.04,8.45,39.45,-0.54,3.27,3.08,-19.3,-6.92,-5.62,3.32,-3.17,-8.36,12.48,13.35,-11.62,-2.2,-4.0,4
-6.51,-16.52,9.28,20.65,-8.06,-6.49,3.93,-20.03,-8.58,-18.07,-6.93,3.08,-7.45,12.08,14.44,-33.11,1.12,-9.77,4
-4.34,-19.11,10.99,-12.01,-2.29,-2.83,2.53,-18.99,-9.32,-1.17,2.73,-3.12,-7.58,10.08,16.01,-9.38,-4.88,-4.15,4
-4.61,-19.81,10.05,-7.13,4.39,-4.39,3.68,-18.74,-8.62,7.76,4.1,-6.98,-8.22,10.96,15.63,-0.24,-5.57,0.59,4
-5.2,-20.22,9.79,-25.83,1.42,0.34,4.68,-18.97,-7.67,12.89,4.05,-9.77,-5.95,12.57,15.28,13.87,-0.1,7.71,4
-5.42,-20.9,8.63,-2.83,1.17,-4.39,5.93,-20.49,-6.47,21.29,20.31,-16.94,-5.92,13.16,13.06,35.69,-8.01,16.5,4
-2.6,2.93,18.99,152.34,-15.77,30.27,2.89,11.35,15.62,145.46,2.54,10.6,1.62,15.36,-11.95,113.57,-17.14,12.5,5
-1.09,13.8,12.82,197.66,-21.19,42.53,4.38,17.08,14.84,97.56,-7.47,13.13,2.27,11.89,-16.23,134.37,-24.76,7.18,5
0.42,17.41,8.4,96.0,-22.61,38.43,5.55,24.12,12.31,0.44,-8.94,1.66,3.1,8.75,-17.61,77.1,-6.15,-0.59,5
4.74,19.26,5.32,80.13,-33.54,31.88,4.37,16.54,12.97,-128.27,2.49,-14.16,2.74,4.97,-17.78,71.73,5.08,9.81,5
5.54,23.65,1.79,60.35,-13.77,14.11,3.41,6.46,14.83,-179.98,17.97,-10.3,2.79,4.24,-19.93,34.57,14.21,1.81,5
3.98,24.09,0.53,-44.73,4.35,-23.73,-4.37,-7.78,16.86,-163.62,41.65,10.6,1.3,6.05,-20.22,-36.91,16.41,-3.96,5
4.03,21.01,3.57,-119.48,12.16,-43.46,-4.17,-13.96,17.47,-94.92,11.23,-0.93,1.78,9.91,-20.84,-92.48,10.25,-17.63,5
0.89,14.54,9.5,-150.88,44.14,-57.23,-0.8,-17.81,15.72,-73.97,4.05,-8.01,1.22,12.39,-15.67,-121.44,-7.03,-38.48,5
-8.17,9.27,12.42,-94.29,71.63,-47.75,-1.32,-16.5,13.96,-19.48,3.13,-3.32,0.32,11.18,-11.27,-85.45,-28.76,-33.59,5
-7.44,9.32,17.63,-40.87,20.65,-22.17,-0.83,-17.98,12.09,-35.74,0.24,-5.27,-0.72,15.92,-10.29,-47.75,-14.01,-8.11,5
-7.61,2.99,19.9,-58.11,-6.93,-18.12,-0.5,-17.31,11.7,-10.45,-4.74,-2.93,-3.35,15.14,-9.11,-33.2,-2.54,0.88,5
-7.71,4.31,19.47,-23.19,-2.78,-9.77,0.43,-18.56,12.12,-7.32,2.64,1.42,-2.2,18.78,-7.0,-13.18,0.88,0.34,5
-7.25,1.18,19.89,-42.48,-7.13,-12.65,2.63,-26.36,10.19,-60.45,-13.09,-21.92,-2.23,17.73,-5.24,-18.02,11.38,7.28,5
-7.84,1.6,19.35,-2.88,-2.78,1.32,-2.44,-14.19,11.12,-9.91,8.4,9.03,-1.96,16.02,-5.23,-8.74,4.88,0.2,5
-5.85,1.71,21.1,-5.42,-5.66,-4.35,-1.45,-18.38,10.68,-12.06,0.63,-7.13,-0.41,20.69,-5.5,3.27,-0.59,3.56,5
-16.8,0.37,22.9,-10.84,8.45,-8.15,0.41,-17.97,10.21,-0.93,11.04,-14.5,-3.76,23.28,-5.68,23.44,11.08,20.95,5
-10.26,2.02,16.89,-2.39,30.76,-6.05,1.11,-20.77,10.08,1.22,0.49,-7.57,-2.82,15.98,-4.09,-11.87,-16.6,-11.72,5
-9.04,0.54,18.48,-10.64,-8.4,-5.86,2.29,-17.15,12.09,16.11,2.2,-5.18,-3.34,16.45,-5.48,-8.94,0.83,5.03,5
-7.46,1.32,19.65,6.74,-15.09,-8.89,1.77,-17.56,12.31,-6.59,-3.96,8.94,-3.04,18.33,-5.0,4.39,-3.81,14.06,5
-7.41,-1.02,21.32,12.11,-17.09,4.49,1.28,-18.19,12.73,2.83,-7.28,1.56,-1.65,19.53,-4.24,-5.62,6.84,8.84,5
0.43,20.9,5.27,133.4,-25.24,50.15,-1.36,19.29,14.3,-69.87,-28.37,-2.73,-0.68,6.42,-17.76,81.1,0.93,-14.89,6
2.27,21.39,3.73,68.02,-16.5,21.68,1.08,7.68,15.65,-212.3,-43.16,4.88,1.12,5.07,-18.58,55.52,0.34,-5.18,6
1.97,24.95,1.23,28.47,-5.47,8.69,4.33,-11.41,15.83,-306.35,-44.78,23.73,2.2,5.38,-21.04,16.75,15.77,-6.3,6
1.13,24.51,3.89,-55.18,2.29,-13.67,6.6,-13.83,14.33,-117.53,-17.87,23.39,3.6,8.82,-20.54,-47.17,74.41,-16.11,6
1.32,17.8,8.57,-138.77,9.23,-20.65,5.88,-14.77,9.98,-100.68,-4.93,15.14,6.66,11.05,-16.84,-128.86,27.15,-53.61,6
-0.76,8.18,13.21,-167.72,23.29,-27.64,5.78,-19.88,7.3,-26.32,-6.3,8.59,5.69,9.2,-12.68,-108.01,-8.06,-34.13,6
-3.16,4.54,17.29,-124.66,9.18,-29.39,3.88,-20.8,6.09,-8.11,7.67,5.32,4.25,17.45,-7.52,-73.49,14.01,-19.34,6
-2.26,1.52,19.69,-98.0,4.15,-19.09,5.16,-21.0,6.67,10.3,0.0,3.22,2.08,18.35,-2.45,-77.59,8.89,-12.5,6
-3.74,-9.63,19.35,-85.69,-2.59,-11.52,4.43,-21.37,6.54,12.65,13.72,-1.37,0.42,18.07,0.65,-49.37,13.38,-18.8,6
-5.11,-8.53,20.03,-18.31,3.17,-7.76,4.29,-18.86,7.86,4.44,-0.44,-3.22,-0.13,19.62,3.02,-0.24,-3.22,1.12,6
-2.87,-9.63,21.26,-17.53,-21.44,-3.42,3.48,-19.29,7.82,10.94,6.1,-2.29,1.58,21.42,3.74,8.01,0.54,6.05,6
-5.67,-9.64,18.93,-0.98,6.64,-5.71,3.0,-17.68,8.33,21.09,6.93,-3.27,-1.28,17.07,2.18,16.94,-6.15,-2.54,6
-5.68,-5.4,19.6,11.62,2.15,3.56,3.62,-18.37,9.04,6.01,-2.39,0.1,0.94,20.13,1.61,10.16,-1.12,0.59,6
-4.3,-6.88,20.31,14.01,4.1,0.1,4.37,-18.04,9.77,7.76,2.25,-2.44,0.64,19.19,1.59,13.38,-7.13,2.0,6
-4.98,-8.4,19.84,14.06,5.37,-6.35,3.82,-18.58,9.5,-0.0,-1.07,-1.03,1.18,17.92,1.06,23.0,-12.65,2.54,6
-4.54,-5.28,21.2,-4.2,-0.44,-3.66,3.4,-18.89,9.12,-1.86,0.49,-0.88,1.62,19.65,-0.09,7.37,-0.73,0.24,6
-4.27,-4.95,20.88,4.64,-1.56,-0.73,4.37,-19.01,9.02,1.86,3.17,-2.1,0.8,18.96,-0.44,8.4,-0.44,1.27,6
-4.54,-4.69,20.55,-4.88,-1.76,-2.34,4.08,-18.35,9.0,3.27,-1.95,-1.81,0.62,18.88,-0.65,-2.3,0.68,-0.93,6
-4.39,-4.79,20.74,-1.51,0.98,-2.2,5.54,-18.1,9.61,3.27,-2.44,-1.51,0.81,19.0,-0.55,-1.81,-1.42,-0.98,6
-3.89,-5.17,20.64,-7.28,-4.98,0.49,4.02,-18.69,9.29,-4.05,1.27,3.03,0.05,18.01,-0.49,-3.27,-2.59,1.22,6
0.62,18.64,8.23,48.68,-22.71,23.73,0.01,7.8,18.48,90.48,-4.25,4.98,1.95,7.79,-17.85,44.19,15.87,13.82,7
3.44,18.21,9.38,2.64,-16.16,6.69,-0.84,7.65,19.07,-1.71,3.37,5.03,2.59,6.79,-18.89,21.44,31.1,10.6,7
4.97,22.87,8.31,-24.32,-16.31,1.32,3.15,13.86,19.63,5.96,-1.03,9.42,6.36,8.41,-19.73,-13.43,32.32,-8.25,7
2.32,25.49,7.22,-110.21,12.16,-9.37,3.68,14.87,17.4,-95.61,-14.99,14.5,8.94,14.77,-18.43,-90.43,38.04,-28.61,7
3.45,14.99,12.71,-154.0,40.87,-15.53,5.45,-2.59,16.58,-233.64,-21.09,13.96,5.79,16.63,-14.53,-121.14,30.03,-39.21,7
-1.9,1.98,16.83,-137.26,45.12,-48.58,1.7,-17.44,13.4,-111.33,16.16,7.76,3.86,14.83,-6.83,-61.96,-15.23,-30.71,7
-3.18,-2.15,18.3,-97.02,13.48,-29.3,1.66,-19.26,10.26,-80.18,12.35,8.45,1.62,14.78,-3.11,-56.49,-11.08,-21.87,7
-5.63,-4.19,19.85,-21.48,-1.51,-11.04,1.4,-19.45,10.35,-26.86,-1.37,-4.35,1.47,16.15,-1.71,-24.71,-2.88,-1.95,7
-4.37,-3.46,21.0,-9.52,-5.42,-3.47,2.81,-19.3,10.77,-8.84,-1.76,-2.54,1.97,18.84,-1.33,-1.9,-1.17,0.68,7
-8.6,-6.05,23.59,-18.07,-17.09,-16.31,4.89,-24.69,11.54,1.37,-9.42,-4.83,6.08,22.53,-1.75,11.62,-3.47,16.36,7
-6.88,-4.61,19.74,-9.42,21.83,-5.27,0.71,-20.47,9.23,-0.0,1.51,2.88,2.52,16.85,-1.08,-0.15,-5.81,-10.16,7
-5.53,-4.56,19.66,-1.47,5.66,1.81,2.01,-18.03,10.02,3.08,-2.78,-1.32,0.83,17.5,-1.88,-2.44,3.27,-2.73,7
-4.82,-4.56,21.07,-2.73,-6.74,-2.88,2.4,-19.86,9.79,-6.98,-1.17,-1.22,1.48,18.78,-1.48,-2.0,0.73,3.86,7
-4.21,-5.5,20.77,-6.1,-2.1,2.2,2.89,-19.25,9.57,0.78,-3.47,-0.1,2.0,18.44,-0.98,-0.59,4.44,-2.73,7
-4.77,-4.78,20.69,0.93,-2.98,2.34,2.25,-18.67,10.07,2.15,-3.52,0.0,1.11,18.68,-1.68,-0.29,3.71,0.2,7
-4.83,-5.06,20.61,-4.2,-2.2,-0.98,1.95,-18.88,9.71,0.93,-1.71,-0.2,1.92,18.62,-1.36,2.88,1.32,-0.98,7
-4.32,-4.53,20.31,-14.75,-0.68,-2.05,2.68,-19.76,9.43,-1.61,0.1,-1.46,1.53,17.54,-1.41,-7.96,2.44,-1.03,7
-4.16,-3.92,21.15,0.29,1.51,-1.32,2.23,-19.17,9.44,-1.22,-2.64,0.88,1.97,19.06,-1.48,-6.25,0.59,-3.86,7
-4.54,-4.91,20.49,-0.98,1.03,-0.49,2.09,-18.97,9.24,3.47,0.73,-1.76,1.33,18.27,-1.53,-1.76,1.32,-1.71,7
-5.01,-5.0,20.47,1.71,4.88,0.98,2.93,-18.51,9.56,0.88,-1.86,-1.95,2.24,18.68,-1.08,-1.81,0.39,-1.61,7
2.56,18.92,3.86,147.41,-18.9,41.21,2.3,10.6,12.35,244.09,36.52,32.42,1.22,4.72,-17.02,67.77,-42.09,-45.8,8
1.41,22.44,-0.59,97.66,2.64,26.42,-2.07,21.11,9.66,98.63,23.78,23.97,-2.1,3.57,-19.39,71.09,-0.1,-24.07,8
2.81,19.64,-2.45,34.42,9.86,14.94,-1.36,16.78,9.52,37.01,9.52,17.72,-2.74,1.08,-19.84,44.43,9.62,-9.28,8
6.08,19.39,-3.94,30.76,1.9,10.6,-0.42,19.39,7.33,39.79,8.2,17.82,-2.06,-0.01,-19.62,26.07,9.91,-12.01,8
5.0,19.36,-6.76,22.07,8.01,14.55,-1.39,20.51,4.11,28.17,5.42,22.61,-2.8,-3.66,-20.37,15.48,8.94,-12.79,8
8.01,16.77,-6.42,17.09,1.32,19.38,1.0,19.52,4.18,26.46,4.49,20.85,-2.41,-3.95,-20.46,17.72,17.87,-7.67,8
8.48,21.2,-7.95,-8.64,-15.87,-2.1,1.77,24.22,4.28,-15.77,-4.3,-11.96,1.7,-1.38,-18.99,-4.83,8.11,7.91,8
5.76,19.03,-5.0,-89.45,-1.86,-52.2,-0.4,16.03,6.69,-112.79,-2.29,-30.71,-4.04,3.14,-22.14,-59.72,48.68,-19.92,8
2.3,21.27,-1.53,-95.07,-12.3,-43.99,0.1,19.51,9.51,-96.29,-20.56,-19.48,-0.34,2.98,-21.36,-102.59,19.53,-28.91,8
0.25,19.17,0.08,-123.63,8.64,-63.13,-3.72,15.57,8.49,-163.82,4.54,-50.73,6.41,9.94,-14.86,-113.97,1.46,-35.79,8
-0.13,12.76,10.82,-184.62,13.53,-52.15,-1.49,-0.86,13.75,-316.99,-24.51,-36.47,1.53,11.73,-14.36,-130.57,-12.99,-34.08,8
-4.27,8.56,17.16,-189.6,12.65,-64.6,1.86,-25.32,7.05,-309.23,-2.1,-30.18,0.57,19.52,-7.64,-125.0,-13.67,-35.69,8
-9.19,-7.1,18.63,-147.75,-0.15,-40.28,2.79,-21.96,6.06,-58.45,-10.45,-0.93,-2.28,16.63,-0.89,-82.13,-15.87,-33.06,8
-9.11,-7.77,17.27,-34.57,20.46,-21.63,-0.04,-20.66,3.93,-21.0,-3.37,2.59,-2.11,17.98,2.94,-17.77,-10.5,-7.81,8
-9.84,-7.7,18.09,2.34,1.71,-2.88,-2.41,-21.55,4.46,-2.2,5.66,-5.32,-3.31,16.19,2.02,3.52,-1.07,6.25,8
-5.68,-5.13,20.3,-13.53,-20.36,2.54,1.06,-21.37,3.82,-27.2,0.68,4.79,-2.13,22.87,2.28,-11.38,9.62,-3.71,8
-9.61,-10.65,17.81,6.98,-5.22,3.08,0.56,-21.02,3.08,1.9,6.3,2.69,-2.63,19.64,3.42,11.47,-9.18,4.83,8
-9.89,-8.29,17.57,15.09,-3.12,5.71,0.72,-19.66,4.43,10.89,5.57,-7.08,-2.89,18.43,1.33,16.36,0.1,6.2,8
-9.75,-7.74,18.06,2.05,-4.88,-8.54,1.06,-21.63,4.43,11.28,12.99,-11.77,-2.91,19.4,1.66,9.86,-6.74,8.2,8
-8.96,-7.24,18.18,23.88,-6.88,-3.81,1.05,-20.09,5.36,13.38,1.03,-20.61,-1.21,20.29,1.65,19.48,-11.08,12.65,8
-3.19,-3.61,21.25,97.36,11.23,45.41,0.28,10.12,10.57,317.14,14.94,21.48,0.13,3.7,-21.47,123.78,-2.93,16.89,9
-3.46,8.6,14.68,182.96,11.33,51.61,-0.06,23.87,2.98,166.99,1.46,-9.37,3.04,1.11,-16.87,79.39,3.81,19.92,9
-2.75,13.34,6.85,187.65,-0.78,72.66,2.47,24.23,3.41,152.1,-12.35,23.24,1.01,0.78,-23.51,55.32,49.71,5.96,9
1.59,21.67,0.22,170.41,-38.57,44.82,-2.9,18.48,1.31,-57.13,-4.83,-13.67,2.6,-0.59,-18.27,-38.82,24.95,-4.2,9
